date,pm25,pm10,o3,no2,so2,co,psi
17/07/2025, 44, 22, 10, , 2, 3, 
18/07/2025, 48, 29, 10, , 2, 3, 
19/07/2025, 59, 33, 12, , 2, 3, 
20/07/2025, 59, 28, 10, , 2, 3, 
21/07/2025, 52, 30, 11, , 2, 3, 
22/07/2025, 50, 31, 12, , 2, 3, 
23/07/2025, 62, 28, 10, , 2, 3, 
24/07/2025, 50, 24, 6, , 3, 2, 
25/07/2025, 47, 27, 3, , 2, 3, 
26/07/2025, 42, 16, 4, , 2, 3, 
27/07/2025, 29, 23, 3, , 2, 3, 
28/07/2025, 37, 28, 11, , 1, 3, 
29/07/2025, 45, 27, 12, , 1, 3, 
30/07/2025, 52, 25, 9, , 1, 3, 
31/07/2025, 43, 23, 8, , 1, 2, 
01/08/2025, 39, 22, 9, , 1, 2, 
02/08/2025, 46, 21, 6, , 1, 3, 
03/08/2025, 37, 20, 5, , 5, 3, 
04/08/2025, 43, 18, 12, , 5, 2, 
05/08/2025, 25, 14, 7, , 2, 3, 
06/08/2025, 33, 21, 11, , 2, 2, 
07/08/2025, 54, 32, 10, , 2, 3, 
08/08/2025, 57, 28, 10, , 3, 4, 
09/08/2025, 57, 27, 8, , 3, 4, 
10/08/2025, 51, 21, 4, , 2, 4, 
11/08/2025, 43, 18, 10, , 3, 3, 
12/08/2025, 40, 18, 8, , 5, 3, 
13/08/2025, 27, 15, 7, , 4, 3, 
14/08/2025, 31, 15, 6, , 3, 3, 
15/08/2025, 25, 20, 11, , 2, 2, 
16/08/2025, 46, 25, 12, , 2, 2, 
17/08/2025, 40, 21, 3, , 2, 2, 
18/08/2025, 37, 18, 2, , 3, 3, 
19/08/2025, 34, 16, 2, , 4, 3, 
20/08/2025, 34, 20, 9, , 3, 3, 
21/08/2025, 39, 25, 19, , 1, 4, 
22/08/2025, 50, 23, 8, , 2, 3, 
23/08/2025, 55, 30, 9, , 3, 4, 
24/08/2025, 55, 17, 9, , 2, 3, 
25/08/2025, 30, 20, 11, , 2, 3, 
26/08/2025, 49, 31, 13, , 3, 3, 
27/08/2025, 67, 33, 8, , 3, 3, 
28/08/2025, 53, 25, 12, , 4, 4, 
29/08/2025, 56, 27, 5, , 4, 3, 
30/08/2025, 34, 17, 10, , 4, 3, 
31/08/2025, 42, 20, 3, , 4, 3, 
01/09/2025, 35, 17, 2, , 5, 3, 
02/09/2025, 30, 12, 7, , 4, 2, 
03/09/2025, 24, 16, 3, , 2, 3, 
04/09/2025, 36, 18, 5, , 4, 4, 
05/09/2025, 32, 15, 9, , 2, 3, 
06/09/2025, 34, 22, 7, , 2, 3, 
07/09/2025, 40, 24, 10, , 3, 4, 
08/09/2025, 47, 22, 6, , 3, 3, 
09/09/2025, 41, 23, 8, , 5, 5, 
10/09/2025, 44, 31, 4, , 3, 5, 
11/09/2025, 51, 22, 7, , 8, 3, 
12/09/2025, 43, 17, 4, , 7, 3, 
13/09/2025, 36, 14, 10, , 4, 4, 
14/09/2025, 34, 18, 2, , 4, 4, 
15/09/2025, 40, 26, 7, , 4, 5, 
16/09/2025, 53, 19, 3, , 3, 3, 
17/09/2025, 31, 16, 8, , 2, 3, 
18/09/2025, 42, 22, 8, , 2, 3, 
19/09/2025, 40, 23, 9, , 3, 4, 
20/09/2025, 41, 18, 8, , 3, 3, 
21/09/2025, 26, 15, 8, , 3, 3, 
22/09/2025, 33, 22, 7, , 3, 3, 
23/09/2025, 33, 22, 8, , 3, 3, 
24/09/2025, 46, 22, 12, , 4, 3, 
25/09/2025, 50, 31, 15, , 3, 4, 
26/09/2025, 69, 33, 11, , 2, 4, 
27/09/2025, 62, 33, 9, , 2, 5, 
28/09/2025, 63, 19, 7, , 2, 3, 
29/09/2025, 25, 17, 7, , 2, 3, 
30/09/2025, 39, 20, 8, , 2, 3, 
01/10/2025, 30, 18, 11, , 2, 4, 
02/10/2025, 44, 23, 9, , 4, 3, 
03/10/2025, 43, 17, 8, , 4, 3, 
04/10/2025, 32, 19, 11, , 3, 4, 
05/10/2025, 49, 25, 7, , 2, 4, 
06/10/2025, 52, 23, 8, , 2, 4, 
07/10/2025, 49, 21, 9, , 1, 4, 
08/10/2025, 43, 22, 6, , 1, 4, 
09/10/2025, 37, 20, 8, , 3, 3, 
10/10/2025, 49, 30, 9, , 5, 4, 
11/10/2025, 54, 31, 12, , 2, 4, 
12/10/2025, 55, 23, 11, , 2, 4, 
13/10/2025, 54, 26, 9, , 2, 3, 
14/10/2025, 44, 19, 7, , 2, 2, 
15/10/2025, 38, 22, 12, , 3, 3, 
16/10/2025, 46, 27, 17, , 2, 4, 
17/10/2025, 53, 28, 12, , 3, 3, 
18/10/2025, 49, 23, 10, , 4, 2, 
19/10/2025, 44, 17, 12, , 4, 2, 
20/10/2025, 35, 18, 9, , 3, 3, 
21/10/2025, 49, 24, 11, , 3, 3, 
22/10/2025, 36, 19, 9, , 4, 2, 
23/10/2025, 35, 19, 8, , 6, 2, 
24/10/2025, 37, 18, 6, , 6, 2, 
25/10/2025, 33, 20, 12, , 6, 2, 
26/10/2025, 46, 25, 8, , 7, 3, 
27/10/2025, 45, 34, 12, , 3, 4, 
28/10/2025, 69, 37, 11, , 4, 3, 
29/10/2025, 58, 35, 18, , 6, 3, 
30/10/2025, 72, 36, 14, , 5, 3, 
31/10/2025, 63, 27, 14, , 4, 3, 
01/11/2025, 55, 21, 10, , 2, 3, 
02/11/2025, 46, 22, 6, , 3, 4, 
03/11/2025, 46, 31, 14, , 5, 4, 
04/11/2025, 64, 33, 10, , 4, 3, 
05/11/2025, 58, 34, 7, , 5, 3, 
06/11/2025, 60, 31, 8, , 6, 3, 
07/11/2025, 57, 30, 12, , 7, 3, 
08/11/2025, 61, 34, 12, , 5, 4, 
09/11/2025, 71, 32, 11, , 4, 3, 
10/11/2025, 47, 27, 23, , 4, 4, 
11/11/2025, 61, 31, 7, , 6, 4, 
12/11/2025, 56, 28, 6, , 4, 5, 
13/11/2025, 53, 25, 8, , 1, 5, 
14/11/2025, 53, 20, 14, , 1, 4, 
15/11/2025, 39, 22, 12, , 1, 4, 
16/11/2025, 39, 21, 11, , 1, 5, 
17/11/2025, 52, 25, 12, , 1, 5, 
18/11/2025, 54, 24, 14, , 2, 4, 
19/11/2025, 43, 19, 12, , 1, 4, 
20/11/2025, 40, 19, 7, , 1, 4, 
21/11/2025, 37, 19, 12, , 3, 4, 
22/11/2025, 32, 15, 7, , 3, 3, 
23/11/2025, 31, 15, 8, , 5, 4, 
24/11/2025, 31, 17, 3, , 4, 4, 
25/11/2025, 36, 21, 6, , 4, 5, 
26/11/2025, 46, 24, 4, , 5, 4, 
27/11/2025, 38, 16, 9, , 2, 3, 
28/11/2025, 29, 16, 16, , 2, 3, 
29/11/2025, 37, 25, 23, , 2, 4, 
30/11/2025, 60, 29, 20, , 2, 4, 
01/12/2025, 66, 27, 8, , 2, 4, 
02/12/2025, 44, 28, 18, , 5, 6, 
03/12/2025, 62, 26, 8, , 3, 4, 
04/12/2025, 46, 21, 9, , 1, 5, 
05/12/2025, 48, 20, 8, , 1, 3, 
06/12/2025, 40, 23, 7, , 1, 3, 
07/12/2025, 76, 31, 10, , 1, 3, 
08/12/2025, 51, 37, 11, , 1, 3, 
09/12/2025, 56, 28, 6, , 1, 3, 
10/12/2025, 41, 25, 12, , 3, 5, 
11/12/2025, 61, 28, 17, , 3, 4, 
12/12/2025, 48, 21, 11, , 1, 3, 
13/12/2025, 38, 26, 10, , 2, 3, 
14/12/2025, 30, 53, 4, , , 4, 
15/12/2025, 34, , , , , , 
06/03/2026,38,17,9,,2,3,
07/03/2026,25,20,9,,2,3,
09/03/2026,80,26,8,,2,3,
10/03/2026,30,25,15,,2,3,
11/03/2026,46,23,16,,3,2,
12/03/2026,30,26,13,,2,3,
27/03/2026,72,28,12,,2,5,
2026/03/27,57,29,13,,2,5,
2026/03/27,57,29,13,,2,5,
2026/03/27,57,29,13,,2,5,
2026/03/27,57,29,13,,2,5,
2026/03/27,57,29,13,,2,5,
2026/03/27,57,29,13,,2,5,
