date,pm25,pm10,o3,no2,so2,co,psi
04/04/2025, 33, 12, 17, , 2, 4, 
05/04/2025, 37, 13, 16, , 2, 4, 
06/04/2025, 34, 10, 12, , 2, 3, 
07/04/2025, 20, 12, 15, , 2, 4, 
08/04/2025, 33, 18, 14, , 2, 4, 
09/04/2025, 36, 18, 23, , 2, 6, 
10/04/2025, 52, 21, 18, , 2, 2, 
11/04/2025, 37, 14, 26, , 2, 2, 
12/04/2025, 32, 13, 14, , 2, 3, 
13/04/2025, 32, 12, 17, , 2, 3, 
14/04/2025, 36, 12, 11, , 2, 3, 
15/04/2025, 26, 16, 18, , 2, 2, 
16/04/2025, 44, 16, 21, , 3, 4, 
17/04/2025, 35, 17, 29, , 3, 7, 
18/04/2025, 46, 19, 9, , 3, 7, 
19/04/2025, 33, 17, 11, , 3, 7, 
20/04/2025, 37, 23, 12, , 2, 6, 
21/04/2025, 46, 26, 20, , 2, 3, 
22/04/2025, 48, 23, 15, , 3, 4, 
23/04/2025, 56, 22, 21, , 3, 3, 
24/04/2025, 63, 25, 34, , 3, 3, 
25/04/2025, 55, 20, 11, , 3, 3, 
26/04/2025, 44, 19, 22, , 17, 6, 
27/04/2025, 46, 16, 16, , 20, 4, 
28/04/2025, 46, 21, 23, , 10, 6, 
29/04/2025, 55, 22, 13, , 2, 4, 
30/04/2025, 40, 19, 20, , 2, 4, 
01/05/2025, 44, 21, 27, , 2, 4, 
02/05/2025, 60, 24, 49, , 2, 3, 
03/05/2025, 55, 18, 35, , 2, 2, 
04/05/2025, 30, 15, 20, , 1, 6, 
05/05/2025, 49, 16, 11, , 1, 6, 
06/05/2025, 39, 18, 17, , 1, 5, 
07/05/2025, 55, 23, 12, , 2, 5, 
08/05/2025, 59, 24, 16, , 2, 8, 
09/05/2025, 50, 21, 13, , 2, 6, 
10/05/2025, 60, 23, 14, , 2, 7, 
11/05/2025, 41, 18, 13, , 2, 11, 
12/05/2025, 55, 20, 10, , 2, 7, 
13/05/2025, 49, 18, 11, , 2, 4, 
14/05/2025, 47, 26, 17, , 2, 4, 
15/05/2025, 66, 22, 40, , 2, 2, 
16/05/2025, 53, 21, 44, , 2, 1, 
17/05/2025, 48, 14, 15, , 2, 1, 
18/05/2025, 27, 13, 19, , 2, 2, 
19/05/2025, 49, 21, 18, , 2, 2, 
20/05/2025, 55, 19, 18, , 2, 1, 
21/05/2025, 46, 27, 21, , 1, 2, 
22/05/2025, 61, 25, 18, , 2, 2, 
23/05/2025, 49, 21, 22, , 3, 2, 
24/05/2025, 43, 17, 18, , 2, 3, 
25/05/2025, 36, 16, 32, , 2, 4, 
26/05/2025, 41, 17, 48, , 2, 6, 
27/05/2025, 45, 20, 66, , 3, 7, 
28/05/2025, 49, 19, 23, , 2, 6, 
29/05/2025, 37, 24, 22, , 2, 5, 
30/05/2025, 52, 23, 24, , 2, 2, 
31/05/2025, 49, 18, 31, , 2, 2, 
01/06/2025, 37, 16, 33, , 2, 2, 
02/06/2025, 44, 21, 11, , 3, 3, 
03/06/2025, 47, 28, 19, , 1, 4, 
04/06/2025, 61, 29, 10, , 1, 4, 
05/06/2025, 64, 26, 14, , 1, 5, 
06/06/2025, 47, 14, 28, , 4, 3, 
07/06/2025, 34, 13, 33, , 4, 3, 
08/06/2025, 37, 17, 24, , 2, 3, 
09/06/2025, 47, 17, 17, , 2, 2, 
10/06/2025, 29, 15, 26, , 2, 3, 
11/06/2025, 43, 23, 26, , 2, 3, 
12/06/2025, 65, 19, 20, , 1, 3, 
13/06/2025, 40, 16, 27, , 1, 3, 
14/06/2025, 34, 11, 29, , 1, 3, 
15/06/2025, 28, 15, 26, , 1, 4, 
16/06/2025, 43, 22, 23, , 2, 6, 
17/06/2025, 56, 15, 16, , 2, 3, 
18/06/2025, 33, 17, 28, , 3, 3, 
19/06/2025, 45, 24, 17, , 3, 4, 
20/06/2025, 64, 28, 26, , 2, 4, 
21/06/2025, 65, 22, 43, , 3, 4, 
22/06/2025, 53, 20, 21, , 3, 4, 
23/06/2025, 46, 19, 7, , 4, 5, 
24/06/2025, 46, 21, 7, , 2, 4, 
25/06/2025, 43, 17, 7, , 2, 4, 
26/06/2025, 43, 23, 9, , 2, 4, 
27/06/2025, 66, 28, 4, , 3, 1, 
28/06/2025, 62, 20, 13, , 4, 2, 
29/06/2025, 42, 19, 43, , 5, 4, 
30/06/2025, 53, 18, 15, , 13, 4, 
01/07/2025, 47, 16, 2, , 4, 3, 
02/07/2025, 36, 21, 22, , 2, 5, 
03/07/2025, 57, 23, 16, , 2, 3, 
04/07/2025, 48, 21, 28, , 2, 4, 
05/07/2025, 49, 20, 39, , 6, 3, 
06/07/2025, 51, 17, 19, , 6, 3, 
07/07/2025, 35, 13, 22, , 2, 3, 
08/07/2025, 36, 16, 28, , 2, 3, 
09/07/2025, 43, 16, 21, , 3, 3, 
10/07/2025, 45, 19, 17, , 3, 3, 
11/07/2025, 45, 18, 12, , 2, 3, 
12/07/2025, 40, 20, 22, , 2, 4, 
13/07/2025, 56, 19, 11, , 5, 5, 
14/07/2025, 49, 19, 18, , 1, 4, 
15/07/2025, 44, 20, 29, , 1, 4, 
16/07/2025, 59, 21, 31, , 1, 4, 
17/07/2025, 51, 25, 51, , 4, 4, 
18/07/2025, 56, 28, 33, , 4, 4, 
19/07/2025, 62, 26, 25, , 1, 4, 
20/07/2025, 59, 23, 36, , 2, 4, 
21/07/2025, 54, 26, 41, , 2, 4, 
22/07/2025, 59, 26, 39, , 2, 4, 
23/07/2025, 68, 29, 29, , 2, 4, 
24/07/2025, 64, 24, 32, , 2, 3, 
25/07/2025, 55, 24, 18, , 2, 4, 
26/07/2025, 49, 14, 20, , 3, 3, 
27/07/2025, 34, 16, 31, , 3, 4, 
28/07/2025, 48, 20, 30, , 2, 4, 
29/07/2025, 55, 25, 32, , 2, 4, 
30/07/2025, 55, 23, 24, , 1, 5, 
31/07/2025, 48, 22, 22, , 2, 4, 
01/08/2025, 51, 21, 59, , 2, 3, 
02/08/2025, 51, 17, 17, , 2, 4, 
03/08/2025, 37, 19, 12, , 2, 6, 
04/08/2025, 57, 15, 52, , 6, 4, 
05/08/2025, 35, 13, 23, , 4, 4, 
06/08/2025, 29, 18, 28, , 1, 4, 
07/08/2025, 56, 30, 24, , 2, 4, 
08/08/2025, 63, 28, 30, , 2, 4, 
09/08/2025, 60, 25, 22, , 2, 5, 
10/08/2025, 65, 22, 8, , 2, 5, 
11/08/2025, 56, 22, 35, , 5, 4, 
12/08/2025, 54, 17, 28, , 7, 3, 
13/08/2025, 42, 14, 21, , 7, 4, 
14/08/2025, 38, 14, 12, , 2, 4, 
15/08/2025, 34, 17, 20, , 3, 5, 
16/08/2025, 44, 22, 10, , 3, 4, 
17/08/2025, 46, 25, 9, , 3, 6, 
18/08/2025, 55, 20, 8, , 3, 2, 
19/08/2025, 46, 19, 25, , 4, 5, 
20/08/2025, 46, 21, 21, , 5, 4, 
21/08/2025, 54, 28, 42, , 4, 4, 
22/08/2025, 55, 23, 30, , 2, 4, 
23/08/2025, 62, 32, 18, , 2, 5, 
24/08/2025, 61, 18, 18, , 3, 3, 
25/08/2025, 38, 20, 22, , 3, 4, 
26/08/2025, 54, 28, 13, , 3, 4, 
27/08/2025, 72, 27, 5, , 3, 4, 
28/08/2025, 54, 26, 47, , 3, 5, 
29/08/2025, 69, 24, 19, , 4, 3, 
30/08/2025, 43, 13, 32, , 4, 2, 
31/08/2025, 48, 15, 14, , 3, 3, 
01/09/2025, 37, 13, 17, , 5, 4, 
02/09/2025, 35, 14, 37, , 6, 3, 
03/09/2025, 33, 22, 27, , 3, 4, 
04/09/2025, 47, 15, 25, , 4, 4, 
05/09/2025, 32, 12, 41, , 3, 4, 
06/09/2025, 39, 17, 26, , 2, 4, 
07/09/2025, 50, 21, 15, , 3, 5, 
08/09/2025, 56, 19, 13, , 2, 5, 
09/09/2025, 41, 18, 24, , 2, 7, 
10/09/2025, 54, 23, 14, , 2, 6, 
11/09/2025, 52, 17, 21, , 2, 5, 
12/09/2025, 45, 14, 11, , 1, 3, 
13/09/2025, 35, 13, 34, , 2, 5, 
14/09/2025, 42, 17, 10, , 3, 4, 
15/09/2025, 54, 25, 24, , 6, 6, 
16/09/2025, 59, 17, 5, , 2, 4, 
17/09/2025, 31, 15, 28, , 1, 4, 
18/09/2025, 47, 17, 18, , 1, 4, 
19/09/2025, 42, 20, 19, , 1, 5, 
20/09/2025, 44, 18, 26, , 1, 4, 
21/09/2025, 42, 15, 22, , 1, 4, 
22/09/2025, 35, 19, 38, , 2, 4, 
23/09/2025, 52, 20, 25, , 2, 4, 
24/09/2025, 53, 20, 45, , 3, 4, 
25/09/2025, 52, 28, 40, , 2, 5, 
26/09/2025, 69, 29, 34, , 1, 4, 
27/09/2025, 61, 25, 34, , 2, 5, 
28/09/2025, 66, 18, 15, , 3, 4, 
29/09/2025, 28, 12, 31, , 3, 4, 
30/09/2025, 40, 21, 23, , 2, 4, 
01/10/2025, 44, 22, 44, , 3, 3, 
02/10/2025, 53, 19, 26, , 6, 3, 
03/10/2025, 47, 15, 32, , 7, 3, 
04/10/2025, 37, 18, 41, , 8, 4, 
05/10/2025, 55, 23, 18, , 6, 4, 
06/10/2025, 57, 24, 13, , 6, 5, 
07/10/2025, 65, 21, 25, , 3, 4, 
08/10/2025, 45, 18, 17, , 2, 4, 
09/10/2025, 46, 15, 33, , 3, 4, 
10/10/2025, 36, 21, 32, , 1, 5, 
11/10/2025, 59, 23, 33, , 2, 5, 
12/10/2025, 54, 18, 30, , 2, 4, 
13/10/2025, 51, 23, 20, , 2, 4, 
14/10/2025, 49, 20, 18, , 1, 4, 
15/10/2025, 45, 15, 18, , 2, 3, 
16/10/2025, 40, 16, 37, , 2, 4, 
17/10/2025, 48, 19, 34, , 1, 4, 
18/10/2025, 47, 15, 28, , 2, 3, 
19/10/2025, 33, 14, 36, , 3, 4, 
20/10/2025, 37, 14, 29, , 2, 4, 
21/10/2025, 41, 14, 20, , 1, 4, 
22/10/2025, 29, 12, 21, , 1, 3, 
23/10/2025, 33, 13, 23, , 2, 5, 
24/10/2025, 34, 13, 18, , 2, 4, 
25/10/2025, 29, 14, 32, , 1, 4, 
26/10/2025, 42, 19, 11, , 1, 6, 
27/10/2025, 52, 28, 33, , 2, 3, 
28/10/2025, 62, 26, 27, , 2, 3, 
29/10/2025, 58, 23, 43, , 3, 3, 
30/10/2025, 56, 27, 40, , 4, 4, 
31/10/2025, 63, 24, 34, , 2, 4, 
01/11/2025, 55, 22, 29, , 2, 4, 
02/11/2025, 50, 18, 18, , 2, 5, 
03/11/2025, 47, 22, 35, , 2, 5, 
04/11/2025, 57, 25, 43, , 2, 4, 
05/11/2025, 57, 25, 25, , 3, 4, 
06/11/2025, 55, 21, 25, , 2, 3, 
07/11/2025, 44, 24, 36, , 3, 5, 
08/11/2025, 61, 23, 40, , 2, 4, 
09/11/2025, 55, 18, 29, , 2, 4, 
10/11/2025, 42, 20, 54, , 3, 5, 
11/11/2025, 62, 21, 25, , 3, 2, 
12/11/2025, 50, 19, 16, , 2, 2, 
13/11/2025, 50, 18, 12, , 2, 4, 
14/11/2025, 49, 14, 32, , 2, 3, 
15/11/2025, 38, 14, 31, , 2, 3, 
16/11/2025, 39, 17, 26, , 3, 5, 
17/11/2025, 45, 19, 36, , 2, 4, 
18/11/2025, 52, 17, 44, , 1, 2, 
19/11/2025, 40, 13, 38, , 1, 2, 
20/11/2025, 37, 14, 23, , 1, 3, 
21/11/2025, 35, 13, 33, , 1, 2, 
22/11/2025, 34, 12, 27, , 1, 2, 
23/11/2025, 25, 10, 26, , 1, 3, 
24/11/2025, 29, 13, 12, , 2, 3, 
25/11/2025, 35, 17, 27, , 5, 3, 
26/11/2025, 44, 17, 18, , 3, 3, 
27/11/2025, 38, 13, 29, , 2, 3, 
28/11/2025, 32, 13, 40, , 1, 4, 
29/11/2025, 37, 17, 96, , 1, 4, 
30/11/2025, 56, 23, 43, , 8, 4, 
01/12/2025, 57, 18, 19, , 6, 4, 
02/12/2025, 36, 21, 50, , 1, 6, 
03/12/2025, 57, 19, 23, , 1, 4, 
04/12/2025, 40, 13, 30, , 1, 6, 
05/12/2025, 39, 12, 24, , 1, 3, 
06/12/2025, 31, 15, 19, , 1, 4, 
07/12/2025, 55, 22, 32, , 1, 3, 
08/12/2025, 50, 27, 35, , 2, 4, 
09/12/2025, 51, 22, 25, , 2, 4, 
10/12/2025, 38, 19, 39, , , 5, 
11/12/2025, 55, 21, 39, , , 5, 
12/12/2025, 44, 15, 22, , , 5, 
13/12/2025, 32, 11, 20, , , 4, 
14/12/2025, 28, 9, 12, , , 4, 
15/12/2025, 20, , , , , , 
06/03/2026,46,15,27,,3,7,
07/03/2026,17,17,26,,3,6,
09/03/2026,59,21,23,,3,6,
10/03/2026,59,20,21,,3,4,
11/03/2026,30,18,19,,2,3,
12/03/2026,34,17,18,,1,4,
27/03/2026,25,23,2,,2,9,
2026/03/27,34,23,3,,2,8,
2026/03/27,34,23,3,,2,8,
2026/03/27,34,23,3,,2,8,
2026/03/27,34,23,3,,2,8,
2026/03/27,34,23,3,,2,8,
2026/03/27,34,23,3,,2,8,
