date,pm25,pm10,o3,no2,so2,co,psi
02/07/2019, 62, 39, 14, , 5, 5, 
03/07/2019, 68, 39, 15, , 6, 4, 
04/07/2019, 64, 27, 10, , 5, 9, 
05/07/2019, 44, 26, 9, , 5, 6, 
06/07/2019, 50, 22, 14, , 5, 3, 
07/07/2019, 41, 23, 8, , 7, 3, 
08/07/2019, 43, 27, 10, , 6, 4, 
09/07/2019, 57, 27, 17, , 6, 5, 
10/07/2019, 51, 27, 16, , 2, 2, 
11/07/2019, 40, 25, 12, , 4, 3, 
12/07/2019, 47, 25, 14, , 5, 3, 
13/07/2019, 45, 26, 18, , 4, 15, 
14/07/2019, 49, 31, 17, , 4, 4, 
15/07/2019, 57, 28, 17, , 4, 3, 
16/07/2019, 60, 35, 21, , 3, 3, 
17/07/2019, 64, 34, 21, , 3, 3, 
18/07/2019, 58, 35, 17, , 4, 2, 
19/07/2019, 50, 31, 16, , 4, , 
20/07/2019, 52, 31, 13, , 6, 2, 
21/07/2019, 59, 25, 13, , 7, 2, 
22/07/2019, 48, 21, 7, , 6, 2, 
23/07/2019, 32, 22, 12, , 5, 2, 
24/07/2019, 49, 31, 18, , 5, 10, 
25/07/2019, 55, 31, 18, , 5, 2, 
26/07/2019, 57, 31, 14, , 4, 2, 
27/07/2019, 49, 27, 14, , 3, 3, 
28/07/2019, 49, 27, 20, , 4, 3, 
29/07/2019, 55, 37, 20, , 4, 3, 
30/07/2019, 67, 41, 20, , 4, , 
31/07/2019, 65, 38, 22, , 4, 3, 
01/08/2019, 60, 33, 19, , 4, 2, 
02/08/2019, 63, 35, 15, , 3, 6, 
03/08/2019, 58, 35, 16, , 4, 11, 
04/08/2019, 54, 37, 22, , 3, 27, 
05/08/2019, 69, 49, 23, , 4, 3, 
06/08/2019, 78, 50, 22, , 5, 3, 
07/08/2019, 73, 50, 24, , 4, 4, 
08/08/2019, 81, 48, 25, , 3, 36, 
09/08/2019, 79, 46, 20, , 3, 3, 
10/08/2019, 74, 42, 19, , 4, 4, 
11/08/2019, 70, 39, 20, , 4, 3, 
12/08/2019, 64, 38, 17, , 4, 4, 
13/08/2019, 65, 36, 18, , 3, 3, 
14/08/2019, 57, 37, 14, , 5, 3, 
15/08/2019, 61, 40, 17, , 5, 3, 
16/08/2019, 68, 43, 17, , 4, 3, 
17/08/2019, 70, 44, 16, , 3, 3, 
18/08/2019, 60, 35, 17, , 4, 7, 
19/08/2019, 64, 40, 18, , 4, 4, 
20/08/2019, 68, 39, 17, , 3, 3, 
21/08/2019, 63, 36, 13, , 4, 3, 
22/08/2019, 53, 33, 16, , 4, 3, 
23/08/2019, 59, 43, 19, , 3, 3, 
24/08/2019, 67, 45, 15, , 4, 10, 
25/08/2019, 65, 48, 17, , 5, 5, 
26/08/2019, 75, 34, 10, , 4, 6, 
27/08/2019, 63, 30, 10, , 9, 22, 
28/08/2019, 63, 28, 14, , 7, 5, 
29/08/2019, 61, 37, 14, , 5, 4, 
30/08/2019, 67, 45, 19, , 4, 4, 
31/08/2019, 68, 51, 19, , 5, 4, 
01/09/2019, 78, 45, 17, , 5, 4, 
02/09/2019, 72, 44, 17, , 5, 4, 
03/09/2019, 70, 39, 16, , 4, 4, 
04/09/2019, 65, 44, 23, , 5, 4, 
05/09/2019, 79, 48, 23, , 4, 4, 
06/09/2019, 79, 51, 23, , 4, 4, 
07/09/2019, 77, 50, 22, , 4, 4, 
08/09/2019, 83, 56, 20, , 4, 5, 
09/09/2019, 120, 63, 20, , 3, 6, 
10/09/2019, 124, 56, 17, , 3, 5, 
11/09/2019, 88, 56, 22, , 4, 6, 
12/09/2019, 124, 65, 26, , 5, 7, 
13/09/2019, 127, 63, 23, , 5, 7, 
14/09/2019, 124, 73, 27, , 4, 6, 
15/09/2019, 114, 59, 23, , 5, 5, 
16/09/2019, 101, 63, 25, , 4, 6, 
17/09/2019, 124, 78, 21, , 4, 10, 
18/09/2019, 165, 84, 20, , 3, 7, 
19/09/2019, 99, 51, 18, , 2, 5, 
20/09/2019, 83, 65, 22, , 1, 7, 
21/09/2019, 139, 73, 25, , 2, 9, 
22/09/2019, 158, 75, 16, , 2, 8, 
23/09/2019, 137, 59, 15, , 3, 8, 
24/09/2019, 111, 45, 6, , 4, 6, 
25/09/2019, 71, 41, 30, , 6, 8, 
26/09/2019, 92, 48, 20, , 7, 5, 
27/09/2019, 90, 44, 21, , 5, 7, 
28/09/2019, 92, 42, 15, , 7, 6, 
29/09/2019, 71, 30, 15, , 4, 7, 
30/09/2019, 63, 37, 9, , 5, 6, 
01/10/2019, 70, 39, 9, , 4, 5, 
02/10/2019, 62, 37, 12, , 5, 4, 
03/10/2019, 71, 24, 11, , 6, 5, 
04/10/2019, 40, 21, 12, , 4, 4, 
05/10/2019, 47, 26, 15, , 5, 4, 
06/10/2019, 52, 25, 8, , 5, 4, 
07/10/2019, 46, 24, 8, , 6, 7, 
08/10/2019, 51, 27, 9, , 6, 7, 
09/10/2019, 51, 31, 18, , 5, 8, 
10/10/2019, 74, 39, 10, , 5, 8, 
11/10/2019, 62, 23, 10, , 4, 7, 
12/10/2019, 51, 28, 10, , 4, 7, 
13/10/2019, 54, 24, 12, , 4, 8, 
14/10/2019, 57, 37, 11, , 4, 8, 
15/10/2019, 71, 32, 13, , 3, 7, 
16/10/2019, 48, 21, 6, , 2, 6, 
17/10/2019, 39, 31, 13, , 3, 7, 
18/10/2019, 64, 34, 14, , 4, 5, 
19/10/2019, 74, 42, 11, , 3, 5, 
20/10/2019, 61, 23, 7, , 2, 5, 
21/10/2019, 45, 22, 5, , 4, 8, 
22/10/2019, 45, 27, 18, , 9, 10, 
23/10/2019, 69, 46, 11, , 12, 10, 
24/10/2019, 83, 38, 13, , 6, 8, 
25/10/2019, 57, 31, 12, , 4, 9, 
26/10/2019, 51, 28, 26, , 3, 9, 
27/10/2019, 56, 24, 14, , 5, 8, 
28/10/2019, 43, 31, 36, , 5, 11, 
29/10/2019, 83, 44, 20, , 12, 9, 
30/10/2019, 76, 42, 18, , 8, 12, 
31/10/2019, 88, 46, 19, , 11, 11, 
01/11/2019, 67, 38, 18, , 9, 9, 
02/11/2019, 80, 35, 16, , 9, 9, 
03/11/2019, 59, 32, 9, , 16, 10, 
04/11/2019, 100, 56, 15, , 14, 11, 
05/11/2019, 117, 46, 19, , 10, 10, 
06/11/2019, 84, 50, 23, , 6, 10, 
07/11/2019, 106, 41, 13, , 3, 9, 
08/11/2019, 51, 26, 20, , 7, 10, 
09/11/2019, 74, 41, 20, , 14, 9, 
10/11/2019, 70, 44, 18, , 19, 10, 
11/11/2019, 98, 47, 20, , 10, 11, 
12/11/2019, 105, 66, 25, , 8, 14, 
13/11/2019, 127, 48, 15, , 5, 10, 
14/11/2019, 61, 26, 17, , 1, 10, 
15/11/2019, 52, 28, 16, , 2, 12, 
16/11/2019, 54, 34, 18, , 3, 9, 
17/11/2019, 58, 32, 15, , 3, 23, 
18/11/2019, 60, 34, 9, , 2, 10, 
19/11/2019, 52, 29, 7, , 3, 10, 
20/11/2019, 49, 29, 8, , 6, 9, 
21/11/2019, 50, 22, 10, , 3, 8, 
22/11/2019, 30, 22, 10, , 2, 8, 
23/11/2019, 36, 22, 13, , 1, 9, 
24/11/2019, 40, 29, 18, , 3, 9, 
25/11/2019, 59, 25, 10, , 5, 6, 
26/11/2019, 32, 24, 8, , 3, 6, 
27/11/2019, 41, 23, 8, , 3, 7, 
28/11/2019, 39, 24, 8, , 2, 7, 
29/11/2019, 41, 24, 11, , 2, 8, 
30/11/2019, 39, 28, 14, , 3, 8, 
01/12/2019, 41, 22, 11, , 3, 8, 
02/12/2019, 32, 22, 13, , 1, 7, 
03/12/2019, 43, 41, 18, , 1, 7, 
04/12/2019, 58, 44, 17, , 1, 9, 
05/12/2019, 57, 40, 22, , 1, 8, 
06/12/2019, 56, 37, 25, , 1, 8, 
07/12/2019, 51, 33, 19, , 1, , 
08/12/2019, 34, 16, 14, , 1, 8, 
09/12/2019, 27, 27, 10, , 1, 9, 
10/12/2019, 52, 28, 9, , 1, 8, 
11/12/2019, 33, 21, 15, , 1, 7, 
12/12/2019, 41, 33, 13, , 1, 8, 
13/12/2019, 45, 18, 6, , 2, 9, 
14/12/2019, 23, 14, 5, , 2, 8, 
15/12/2019, 28, 14, 9, , 2, 3, 
16/12/2019, 21, 16, 5, , 2, 8, 
17/12/2019, 38, 26, 12, , 2, 8, 
18/12/2019, 46, 23, 12, , 2, 8, 
19/12/2019, 35, 20, 13, , 2, 7, 
20/12/2019, 39, 20, 11, , 2, 7, 
21/12/2019, 34, 19, 11, , 2, 7, 
22/12/2019, 31, 22, 10, , 2, 6, 
23/12/2019, 43, 24, 10, , , 7, 
24/12/2019, 36, 23, 13, , , 7, 
25/12/2019, 42, 24, 12, , , 7, 
26/12/2019, 41, 23, 12, , , , 
27/12/2019, 40, 27, 16, , 2, 7, 
28/12/2019, 50, 32, 16, , 2, 7, 
29/12/2019, 47, , , , , , 
31/12/2019, , 23, 15, , 2, 7, 
01/01/2020, 39, 30, 13, , 2, 7, 
02/01/2020, 44, 33, 14, , 2, 8, 
03/01/2020, 44, 29, 13, , 2, 8, 
04/01/2020, 41, 29, 14, , 2, 7, 
05/01/2020, 44, 31, 12, , 2, 9, 
06/01/2020, 39, 18, 10, , 2, 8, 
07/01/2020, 27, 21, 11, , 2, 10, 
08/01/2020, 34, 26, 12, , 2, 8, 
09/01/2020, 42, 31, 10, , 1, 7, 
10/01/2020, 41, 33, 14, , 1, 6, 
11/01/2020, 48, 34, 20, , 1, 6, 
12/01/2020, 53, 33, 16, , 1, 6, 
13/01/2020, 52, 30, 13, , 1, 6, 
14/01/2020, 42, 31, 15, , 1, 6, 
15/01/2020, 46, 34, 14, , 1, 6, 
16/01/2020, 69, 46, 10, , 1, 6, 
17/01/2020, 78, 34, 12, , 1, 7, 
18/01/2020, 46, 22, 13, , 1, 6, 
19/01/2020, 42, 28, 12, , 1, 6, 
20/01/2020, 46, 23, 10, , 1, 6, 
21/01/2020, 35, 29, 12, , 1, 7, 
22/01/2020, 45, 26, 13, , 1, 7, 
23/01/2020, 39, 25, 15, , 1, 7, 
24/01/2020, 37, 24, 17, , 1, 6, 
25/01/2020, 35, 25, 18, , 1, 7, 
26/01/2020, 45, 21, 15, , 1, 7, 
27/01/2020, 37, 20, 18, , 1, 6, 
28/01/2020, 35, 18, 15, , 1, 5, 
29/01/2020, 31, 13, 13, , 1, 5, 
30/01/2020, 26, 17, 19, , 1, 5, 
31/01/2020, 36, 23, 19, , 2, 5, 
01/02/2020, 37, 33, 19, , 1, 6, 
02/02/2020, 65, 42, 18, , 1, 5, 
03/02/2020, 61, 37, 17, , 2, 7, 
04/02/2020, 59, 33, 15, , 1, 7, 
05/02/2020, 49, 27, 16, , 1, 6, 
06/02/2020, 43, 30, 15, , , 6, 
07/02/2020, 48, 32, 15, , , 6, 
08/02/2020, 48, 28, 11, , , 6, 
09/02/2020, 38, 15, 15, , , 7, 
10/02/2020, 26, 18, 9, , , 7, 
11/02/2020, 36, 22, 14, , , 8, 
12/02/2020, 37, 23, 13, , 1, 8, 
13/02/2020, 37, 24, 14, , 1, 7, 
14/02/2020, 38, 20, 19, , , , 
15/02/2020, 37, 22, 27, , 2, 9, 
16/02/2020, 47, 23, 14, , 1, 7, 
17/02/2020, 44, 21, 10, , 1, 2, 
18/02/2020, 31, 25, 11, , 3, 4, 
19/02/2020, 52, 27, 12, , 1, 5, 
20/02/2020, 48, 28, 15, , 1, 4, 
21/02/2020, 42, 32, 13, , 2, 2, 
22/02/2020, 52, 34, 5, , 2, 5, 
23/02/2020, 61, 29, 4, , 2, 5, 
24/02/2020, 47, 35, 4, , 2, 5, 
25/02/2020, 51, 30, 12, , 2, 4, 
26/02/2020, 47, 25, 11, , , 5, 
27/02/2020, 44, 25, 7, , 1, 3, 
28/02/2020, 41, 26, 6, , 1, 5, 
29/02/2020, 49, 27, 5, , 2, 6, 
01/03/2020, 48, 22, 10, , 2, 5, 
02/03/2020, 37, 21, 12, , 2, 6, 
03/03/2020, 51, 21, 12, , 2, 7, 
04/03/2020, 41, 23, 11, , 3, 7, 
05/03/2020, 46, 28, 16, , 8, 6, 
06/03/2020, 49, 23, 10, , 3, 7, 
07/03/2020, 35, 25, 13, , 2, 7, 
08/03/2020, 47, 29, 27, , 2, 8, 
09/03/2020, 64, 30, 31, , 3, 5, 
10/03/2020, 45, 30, 20, , 2, 8, 
11/03/2020, 61, 33, 17, , 1, 8, 
12/03/2020, 64, 26, 11, , 1, 7, 
13/03/2020, 40, 16, 13, , 2, 7, 
14/03/2020, 33, 18, 12, , 2, 7, 
15/03/2020, 32, 19, 10, , 1, 6, 
16/03/2020, 38, 26, 14, , 1, 5, 
17/03/2020, 43, 29, 11, , 1, 5, 
18/03/2020, 48, 26, 15, , 1, 5, 
19/03/2020, 40, 23, 16, , 1, , 
20/03/2020, 39, 28, 12, , 1, 5, 
21/03/2020, 42, 40, 12, , 1, 5, 
22/03/2020, 42, 26, 7, , 1, 5, 
23/03/2020, 40, 21, 10, , 1, 7, 
24/03/2020, 37, 22, 11, , 1, 6, 
25/03/2020, 44, 22, 11, , 1, 6, 
26/03/2020, 37, 23, 9, , 1, 7, 
27/03/2020, 45, 24, 13, , 1, 1, 
28/03/2020, 46, 25, 11, , 1, 1, 
29/03/2020, 51, , , , , , 
31/03/2020, , 26, 15, , 1, 5, 
01/04/2020, 49, 26, 12, , 1, 6, 
02/04/2020, 47, 24, 13, , 1, 7, 
03/04/2020, 38, 23, 12, , 1, , 
04/04/2020, 45, 26, 12, , 1, 6, 
05/04/2020, 46, 30, 11, , 1, 7, 
06/04/2020, 47, 26, 12, , 1, 6, 
07/04/2020, 31, 27, 14, , 1, 6, 
08/04/2020, 40, 26, 16, , 1, 6, 
09/04/2020, 51, 25, 19, , 1, 4, 
10/04/2020, 49, 26, 16, , 1, 4, 
11/04/2020, 42, 21, 11, , 1, 4, 
12/04/2020, 37, 25, 13, , 1, 5, 
13/04/2020, 46, 26, 19, , 1, 4, 
14/04/2020, 43, 29, 16, , 1, 5, 
15/04/2020, 48, 28, 17, , 1, 7, 
16/04/2020, 42, 27, 19, , 1, 7, 
17/04/2020, 48, 27, 16, , 1, 6, 
18/04/2020, 45, 29, 16, , 1, , 
19/04/2020, 44, 23, 13, , 1, 7, 
20/04/2020, 30, 25, 12, , 1, 7, 
21/04/2020, 46, 24, 11, , 1, 7, 
22/04/2020, 38, 25, 11, , 1, 8, 
23/04/2020, 44, 28, 13, , 1, 7, 
24/04/2020, 41, 26, 11, , 1, 5, 
25/04/2020, 38, 29, 17, , 1, 6, 
26/04/2020, 50, 26, 11, , 1, 6, 
27/04/2020, 32, 27, 17, , 3, 7, 
28/04/2020, 45, 25, 20, , 2, 6, 
29/04/2020, 37, 22, 18, , 2, 5, 
30/04/2020, 35, 19, 14, , 2, 7, 
01/05/2020, 33, 27, 22, , 2, 7, 
02/05/2020, 42, 23, 14, , 3, 6, 
03/05/2020, 36, 25, 9, , 3, 6, 
04/05/2020, 39, 29, 21, , 1, 6, 
05/05/2020, 46, 29, 13, , 2, 7, 
06/05/2020, 49, 25, 17, , 3, 7, 
07/05/2020, 50, 31, 14, , 3, 7, 
08/05/2020, 38, 19, 11, , 3, 6, 
09/05/2020, 27, 17, 9, , 1, 6, 
10/05/2020, 26, 16, 9, , 1, 5, 
11/05/2020, 23, 16, 12, , 10, 5, 
12/05/2020, 28, 20, 18, , 10, , 
13/05/2020, 34, 33, 25, , 4, 6, 
14/05/2020, 54, 31, 22, , 3, 6, 
15/05/2020, 49, 19, 9, , 2, , 
16/05/2020, 27, 19, 9, , 2, 6, 
17/05/2020, 32, 18, 18, , 3, 7, 
18/05/2020, 36, 22, 13, , 5, 6, 
19/05/2020, 44, 21, 8, , 4, 7, 
20/05/2020, 37, 27, 40, , 9, 7, 
21/05/2020, 53, 40, 13, , 3, 8, 
22/05/2020, 63, 29, 22, , 3, 6, 
23/05/2020, 51, 28, 24, , 6, 6, 
24/05/2020, 44, 25, 21, , 2, 7, 
25/05/2020, 46, 34, 25, , 2, 7, 
26/05/2020, 60, 34, 15, , 3, 6, 
27/05/2020, 40, 23, 15, , 2, 6, 
28/05/2020, 44, 19, 13, , 2, 5, 
29/05/2020, 34, 28, 15, , 4, 7, 
30/05/2020, 54, 34, 12, , 2, 7, 
31/05/2020, 54, 42, 7, , 2, 6, 
01/06/2020, 53, 23, 17, , 2, 6, 
02/06/2020, 37, 23, 11, , 2, 5, 
03/06/2020, 26, 16, 12, , 2, 5, 
04/06/2020, 24, 13, 9, , 2, , 
05/06/2020, 22, 13, 10, , 2, 5, 
06/06/2020, 31, 15, 14, , 2, 6, 
07/06/2020, 38, 14, 20, , 2, 6, 
08/06/2020, 30, 14, 14, , 2, 6, 
09/06/2020, 28, 15, 15, , 2, 7, 
10/06/2020, 34, 16, 13, , 2, 7, 
11/06/2020, 31, 15, 9, , 2, 7, 
12/06/2020, 35, 15, 9, , 2, 7, 
13/06/2020, 31, 14, 14, , 2, 8, 
14/06/2020, 39, 15, 13, , 2, 6, 
15/06/2020, 31, 15, 12, , 2, 7, 
16/06/2020, 34, 15, 10, , 2, 8, 
17/06/2020, 29, 15, 8, , 2, 5, 
18/06/2020, 39, 14, 9, , 3, 7, 
19/06/2020, 31, 14, 5, , 3, 4, 
20/06/2020, 33, 20, 5, , 4, 4, 
21/06/2020, 31, 21, 7, , 2, 4, 
22/06/2020, 42, 16, 5, , 2, 4, 
23/06/2020, 23, 13, 4, , 2, 4, 
24/06/2020, 27, 18, 12, , 2, 3, 
25/06/2020, 36, 19, 15, , 3, 3, 
26/06/2020, 41, 26, 13, , 2, 3, 
27/06/2020, 45, 25, 11, , 2, 3, 
28/06/2020, 42, 24, 12, , 2, 3, 
29/06/2020, 49, 29, 14, , 3, 5, 
30/06/2020, 45, 25, 11, , 3, 5, 
01/07/2020, 39, 21, 12, , 2, 5, 
02/07/2020, 33, 16, 14, , 3, , 
03/07/2020, 29, 16, 11, , 2, , 
04/07/2020, 29, 19, 12, , 2, 6, 
05/07/2020, 32, 19, 13, , 2, 5, 
06/07/2020, 34, 22, 8, , 2, 6, 
07/07/2020, 42, 21, 6, , 4, 5, 
08/07/2020, 39, 22, 5, , 6, 5, 
09/07/2020, 31, 21, 11, , 4, 4, 
10/07/2020, 41, 23, 7, , 2, 5, 
11/07/2020, 44, 21, 12, , 2, 4, 
12/07/2020, 31, 20, 7, , 2, 4, 
13/07/2020, 33, 17, 8, , 2, 4, 
14/07/2020, 28, 14, 8, , 2, 4, 
15/07/2020, 27, 19, 11, , 2, 4, 
16/07/2020, 28, 20, 12, , 2, 4, 
17/07/2020, 29, 17, 7, , 2, 5, 
18/07/2020, 27, 21, 15, , 2, 5, 
19/07/2020, 39, 18, 11, , 2, 5, 
20/07/2020, 25, 15, 14, , 2, , 
21/07/2020, 29, 16, 9, , 2, , 
22/07/2020, 27, 20, 9, , 2, 5, 
23/07/2020, 39, 18, 9, , 2, , 
24/07/2020, 33, 18, 8, , 2, 5, 
25/07/2020, 33, 20, 14, , 2, , 
26/07/2020, 44, 29, 12, , 1, 6, 
27/07/2020, 51, 28, 13, , 1, 5, 
28/07/2020, 46, 30, 11, , 2, 4, 
29/07/2020, 56, 33, 15, , 2, 5, 
30/07/2020, 69, 33, 18, , 2, 4, 
31/07/2020, 59, 33, 18, , 2, 4, 
01/08/2020, 63, 38, 23, , 2, 5, 
02/08/2020, 77, 35, 19, , 2, , 
03/08/2020, 57, 28, 8, , 6, 4, 
04/08/2020, 39, 20, 13, , 6, 5, 
05/08/2020, 36, 24, 14, , 2, , 
06/08/2020, 43, 25, 16, , 2, 5, 
07/08/2020, 51, 24, 17, , 1, 5, 
08/08/2020, 45, 28, 19, , 1, 5, 
09/08/2020, 58, 35, 18, , 1, , 
10/08/2020, 68, 38, 18, , 2, 6, 
11/08/2020, 73, 39, 11, , 1, 5, 
12/08/2020, 56, 26, 14, , 2, 4, 
13/08/2020, 43, 23, 6, , 2, 5, 
14/08/2020, 54, 32, 18, , 1, 5, 
15/08/2020, 58, 23, 15, , 2, 4, 
16/08/2020, 37, 21, 9, , 2, 4, 
17/08/2020, 44, 25, 10, , 2, 5, 
18/08/2020, 49, 25, 10, , 1, 5, 
19/08/2020, 51, 27, 9, , 1, 5, 
20/08/2020, 45, 25, 17, , 1, 4, 
21/08/2020, 45, 29, 13, , 1, 5, 
22/08/2020, 49, 29, 4, , 1, 6, 
23/08/2020, 47, 20, 13, , 1, 5, 
24/08/2020, 39, 22, 10, , 1, 4, 
25/08/2020, 44, 19, 12, , 1, , 
26/08/2020, 35, 20, 14, , 1, 4, 
27/08/2020, 41, 31, 17, , 1, 4, 
28/08/2020, 56, 37, 10, , 1, 4, 
29/08/2020, 50, 25, 16, , 1, 5, 
30/08/2020, 34, 21, 14, , 2, 6, 
31/08/2020, 47, 31, 10, , 1, 5, 
01/09/2020, 50, 28, 13, , 1, 6, 
02/09/2020, 44, 23, 8, , 2, , 
03/09/2020, 46, 19, 9, , 2, 4, 
04/09/2020, 31, 25, 4, , 2, 5, 
05/09/2020, 50, 23, 10, , 2, 4, 
06/09/2020, 39, 25, 13, , 2, 5, 
07/09/2020, 49, 29, 10, , 2, 3, 
08/09/2020, 43, 23, 9, , 3, 3, 
09/09/2020, 34, 20, 10, , 3, 3, 
10/09/2020, 40, 20, 10, , 5, 2, 
11/09/2020, 34, 19, 8, , 2, 2, 
12/09/2020, 39, 35, 5, , 2, 3, 
13/09/2020, 58, 29, 7, , 2, 3, 
14/09/2020, 53, 26, 14, , 2, 5, 
15/09/2020, 57, 22, 10, , 2, 4, 
16/09/2020, 42, 21, 15, , 2, 4, 
17/09/2020, 41, 24, 20, , 2, 5, 
18/09/2020, 56, 29, 18, , 2, 4, 
19/09/2020, 43, 24, 19, , 2, 5, 
20/09/2020, 47, 23, 12, , 1, 5, 
21/09/2020, 38, 16, 14, , 2, , 
22/09/2020, 34, 24, 12, , 2, 5, 
23/09/2020, 51, 20, 14, , 2, 5, 
24/09/2020, 33, 22, 13, , 2, , 
25/09/2020, 49, 22, 11, , 2, 4, 
26/09/2020, 29, 17, 12, , 3, 5, 
27/09/2020, 37, 22, 13, , 2, 5, 
28/09/2020, 47, 22, 7, , 2, 5, 
29/09/2020, 38, 22, 11, , 2, 5, 
30/09/2020, 40, 21, 9, , 2, 4, 
01/10/2020, 39, 21, 12, , 3, 4, 
02/10/2020, 44, 19, 11, , 3, 3, 
03/10/2020, 31, 21, 15, , 3, 4, 
04/10/2020, 51, 30, 18, , 3, 5, 
05/10/2020, 64, 31, 14, , 2, 3, 
06/10/2020, 58, 26, 17, , 4, 2, 
07/10/2020, 50, 21, 8, , 6, 1, 
08/10/2020, 33, 20, 8, , 7, 1, 
09/10/2020, 39, 21, 9, , 4, , 
10/10/2020, 42, 21, 10, , 3, 2, 
11/10/2020, 28, 17, 11, , 2, 2, 
12/10/2020, 37, 21, 16, , 2, 2, 
13/10/2020, 44, 31, 15, , 3, 3, 
14/10/2020, 65, 29, 18, , 3, 3, 
15/10/2020, 56, 32, 20, , 3, 3, 
16/10/2020, 65, 37, 19, , 3, 4, 
17/10/2020, 81, 33, 14, , 2, 4, 
18/10/2020, 53, 26, 20, , 3, , 
19/10/2020, 50, 25, 12, , 4, 5, 
20/10/2020, 49, 35, 42, , 2, 5, 
21/10/2020, 83, 30, 14, , 3, 4, 
22/10/2020, 38, 21, 15, , 3, 4, 
23/10/2020, 47, 32, 16, , 3, 5, 
24/10/2020, 65, 29, 15, , 4, 5, 
25/10/2020, 40, 22, 7, , 3, 4, 
26/10/2020, 49, 27, 15, , 4, 3, 
27/10/2020, 55, 32, 4, , 8, 5, 
28/10/2020, 69, 29, 13, , 3, , 
29/10/2020, 47, 23, 12, , 2, 4, 
30/10/2020, 46, 23, 17, , 2, 4, 
31/10/2020, 46, 24, 17, , 3, 5, 
01/11/2020, 49, 30, 16, , 4, 5, 
02/11/2020, 55, 28, 13, , 1, 6, 
03/11/2020, 49, 23, 7, , 1, 5, 
04/11/2020, 41, 27, 22, , 2, 5, 
05/11/2020, 52, 23, 15, , 3, 5, 
06/11/2020, 37, 16, 6, , 2, 4, 
07/11/2020, 39, 25, 11, , 3, 6, 
08/11/2020, 49, 22, 8, , 3, 6, 
09/11/2020, 53, 24, 11, , 3, 5, 
10/11/2020, 53, 35, 16, , 2, 6, 
11/11/2020, 61, 20, 16, , 2, 4, 
12/11/2020, 35, 16, 17, , 1, 4, 
13/11/2020, 40, 21, 14, , 1, 6, 
14/11/2020, 50, 22, 12, , 1, 5, 
15/11/2020, 33, 16, 14, , 1, 4, 
16/11/2020, 39, 19, 10, , 1, 4, 
17/11/2020, 32, 21, 25, , 2, 6, 
18/11/2020, 53, 26, 11, , 3, 5, 
19/11/2020, 48, 23, 13, , 1, 6, 
20/11/2020, 52, 28, 4, , 2, 6, 
21/11/2020, 66, 16, 8, , 2, 5, 
22/11/2020, 26, 14, 6, , 1, 5, 
23/11/2020, 37, 20, 7, , 1, 6, 
24/11/2020, 48, 18, 11, , 1, 5, 
25/11/2020, 35, 25, 7, , 1, 6, 
26/11/2020, 49, 24, 13, , 1, 5, 
27/11/2020, 44, 21, 11, , 1, 6, 
28/11/2020, 42, 23, 18, , 3, 6, 
29/11/2020, 35, 25, 12, , 1, 5, 
30/11/2020, 43, 24, 16, , 2, 5, 
01/12/2020, 56, 28, 17, , 3, 5, 
02/12/2020, 58, 23, 18, , 2, 5, 
03/12/2020, 44, 23, 12, , 1, 5, 
04/12/2020, 33, 18, 20, , 1, 5, 
05/12/2020, 38, 23, 22, , 1, 5, 
06/12/2020, 45, 25, 21, , 1, 5, 
07/12/2020, 49, 25, 19, , 1, 6, 
08/12/2020, 46, 19, 16, , 1, 5, 
09/12/2020, 32, 25, 17, , 1, 5, 
10/12/2020, 60, 28, 21, , 1, 5, 
11/12/2020, 54, 28, 16, , 1, 5, 
12/12/2020, 57, 19, 22, , 1, 5, 
13/12/2020, 46, 25, 11, , 2, 5, 
14/12/2020, 50, 25, 9, , 2, 5, 
15/12/2020, 53, 26, 6, , 1, 5, 
16/12/2020, 54, 22, 9, , 1, 5, 
17/12/2020, 49, 20, 7, , 1, 4, 
18/12/2020, 47, 18, 12, , 1, 4, 
19/12/2020, 37, 20, 16, , 1, 4, 
20/12/2020, 47, 25, 18, , 1, 5, 
21/12/2020, 55, 29, 20, , 1, 5, 
22/12/2020, 53, 39, 31, , 1, 6, 
23/12/2020, 64, 38, 16, , 2, 5, 
24/12/2020, 61, 33, 30, , 2, 4, 
25/12/2020, 50, 22, 15, , 1, 4, 
26/12/2020, 35, 24, 15, , 1, 4, 
27/12/2020, 44, 26, 12, , 1, 5, 
28/12/2020, 45, 35, 10, , 1, 5, 
29/12/2020, 51, 36, 12, , 2, 5, 
30/12/2020, 48, 33, 15, , 2, 5, 
31/12/2020, 55, 27, 16, , 1, 5, 
01/01/2021, 25, 15, 7, , 1, 5, 
02/01/2021, 20, 14, 2, , 2, 4, 
03/01/2021, 29, 14, 9, , 2, 4, 
04/01/2021, 21, 20, 9, , 2, 4, 
05/01/2021, 34, 19, 4, , 2, 4, 
06/01/2021, 26, 15, 3, , 2, , 
07/01/2021, 28, 19, 11, , 2, 4, 
08/01/2021, 37, 21, 16, , 1, 5, 
09/01/2021, 33, 16, 16, , 1, 6, 
10/01/2021, 20, 15, 21, , 1, 5, 
11/01/2021, 28, 20, 22, , 1, 5, 
12/01/2021, 37, 25, 21, , 1, 5, 
13/01/2021, 44, 29, 23, , 2, 6, 
14/01/2021, 51, 35, 26, , 2, 6, 
15/01/2021, 64, 27, 21, , 2, 5, 
16/01/2021, 44, 25, 19, , 2, , 
